Date,Open,High,Low,Close,Adj Close,Volume
2020-11-27,51.619999,52.590000,51.160000,51.660000,51.062969,537200
2020-11-30,51.540001,51.990002,50.720001,50.889999,50.301865,1527200
2020-12-01,51.599998,51.610001,50.560001,50.610001,50.025101,1190000
2020-12-02,50.750000,53.500000,50.549999,53.360001,52.743320,2020500
2020-12-03,53.119999,53.490002,51.730000,52.150002,51.547302,1319000
2020-12-04,52.430000,53.950001,52.189999,53.750000,53.128811,1055600
2020-12-07,53.599998,54.259998,53.270000,53.599998,52.980545,638800
2020-12-08,53.590000,54.459999,53.209999,54.279999,53.652691,801600
2020-12-09,54.720001,55.230000,54.169998,54.500000,53.870148,925400
2020-12-10,54.200001,54.360001,53.459999,54.090000,53.464886,1161700
2020-12-11,53.720001,54.520000,52.790001,52.959999,52.347942,1193400
2020-12-14,53.770000,53.930000,52.200001,52.230000,51.626381,1206000
2020-12-15,52.990002,53.869999,52.349998,53.820000,53.198006,1009700
2020-12-16,54.049999,54.130001,53.070000,53.160000,52.545631,819000
2020-12-17,53.230000,53.669998,52.790001,53.270000,52.654366,1274800
2020-12-18,52.599998,52.770000,51.730000,52.599998,51.992104,3334500
2020-12-21,51.340000,52.509998,50.959999,52.439999,51.833950,865200
2020-12-22,52.459999,52.619999,51.630001,51.810001,51.211235,737000
2020-12-23,52.040001,52.450001,51.560001,51.610001,51.112194,499600
2020-12-24,51.889999,51.889999,51.279999,51.820000,51.320175,217600
2020-12-28,52.360001,52.700001,52.049999,52.310001,51.805447,576400
2020-12-29,52.450001,52.740002,51.040001,51.250000,50.755672,458300
2020-12-30,51.419998,51.939999,51.369999,51.459999,50.963642,527500
2020-12-31,51.560001,52.459999,50.950001,52.360001,51.854961,607100
2021-01-04,53.520000,54.950001,52.639999,53.750000,53.231552,2214500
2021-01-05,54.060001,56.169998,53.840000,55.290001,54.756706,3021700
2021-01-06,55.150002,58.189999,55.150002,57.959999,57.400944,1774700
2021-01-07,58.160000,58.689999,57.040001,57.660000,57.103844,1334200
2021-01-08,57.939999,59.400002,57.369999,58.180000,57.618828,1336100
2021-01-11,57.470001,58.590000,57.160000,58.500000,57.935741,875800
2021-01-12,58.000000,60.130001,58.000000,59.950001,59.371758,1399900
2021-01-13,59.980000,60.470001,58.299999,59.509998,58.936001,1406600
2021-01-14,59.820000,60.220001,58.500000,59.279999,58.708214,1585400
2021-01-15,58.790001,59.099998,57.720001,58.439999,57.876316,1878800
2021-01-19,59.000000,59.000000,57.860001,58.320000,57.757477,1048600
2021-01-20,58.419998,58.900002,57.990002,58.680000,58.114002,1031800
2021-01-21,58.540001,58.860001,57.389999,57.639999,57.084034,836200
2021-01-22,57.500000,57.650002,56.700001,57.230000,56.677990,1204500
2021-01-25,56.959999,57.230000,56.130001,57.009998,56.460110,1034900
2021-01-26,57.320000,57.740002,56.990002,57.160000,56.608662,845700
2021-01-27,56.130001,56.240002,55.090000,55.369999,54.835930,2457300
2021-01-28,55.799999,56.400002,55.200001,55.340000,54.806221,1877000
2021-01-29,55.040001,55.349998,52.270000,53.490002,52.974068,1439700
2021-02-01,53.910000,54.180000,53.220001,53.919998,53.399914,803500
2021-02-02,54.669998,55.820000,54.099998,54.560001,54.033745,1245500
2021-02-03,54.830002,55.139999,54.220001,54.639999,54.112968,782100
2021-02-04,54.889999,56.020000,54.590000,55.790001,55.251877,1131100
2021-02-05,56.169998,56.389999,54.959999,55.240002,54.707188,788200
2021-02-08,55.410000,56.250000,55.200001,55.880001,55.341015,915000
2021-02-09,55.720001,56.380001,55.599998,56.099998,55.558884,700200
2021-02-10,56.000000,57.330002,55.930000,56.799999,56.252136,834700
2021-02-11,56.950001,57.860001,56.200001,56.279999,55.737148,889300
2021-02-12,56.270000,56.500000,55.290001,55.349998,54.816120,1425400
2021-02-16,55.340000,55.360001,53.959999,54.230000,53.706924,5957100
2021-02-17,54.070000,54.209999,52.560001,52.689999,52.181778,1841000
2021-02-18,52.299999,52.810001,51.529999,51.990002,51.488529,1672200
2021-02-19,51.959999,53.380001,51.840000,52.759998,52.251106,1488900
2021-02-22,52.549999,53.400002,52.340000,52.939999,52.429367,1041300
2021-02-23,53.009998,53.630001,52.740002,53.360001,52.845318,783700
2021-02-24,53.009998,54.360001,52.779999,54.000000,53.479149,945400
2021-02-25,54.270000,54.279999,51.200001,52.430000,51.924286,2830900
2021-02-26,52.380001,53.700001,52.380001,53.070000,52.558113,2661000
2021-03-01,58.200001,60.779999,57.540001,59.709999,59.134068,3540100
2021-03-02,59.910000,60.410000,58.610001,59.270000,58.698315,2470500
2021-03-03,59.189999,60.700001,58.669998,60.150002,59.569824,1620400
2021-03-04,59.750000,60.299999,58.439999,58.709999,58.143711,3036600
2021-03-05,59.880001,61.340000,58.990002,60.000000,59.421272,2732800
